star_name|Vmag|Jmag|Tmag|Gmag|d|SpT|T_eff_st|logL|R_st|M_st|age|binary
TIC 111882162|12.085|8.898|10.219|11.251172065734863|36.47463607788086|M1Vk|3696.0|-1.263997756418176|0.5691016457736932|0.561898673692833|null|0
TIC 103863534|10.625|7.598|8.855|9.851434707641602|21.03418731689453|M1|3774.0|-1.190652708003145|0.5939125454981335|0.5823442276226787|null|0
TIC 166001054|11.976|8.998|10.254|11.228020668029783|42.35095977783203|null|3816.0|-1.1470529290190747|0.610814654899611|0.5967929073731264|null|0
TIC 144223156|9.42|7.735|8.556|9.142651557922363|39.56990814208984|K2|4955.76633583849|-0.5431435660492008|0.7258706215328781|0.7639347314834595|12.117291450500488|0
TIC 131117847|10.418|7.954|9.045|9.842056274414062|29.916818618774418|K6.5Vk:|4214.8|-0.9436910398282564|0.6327806382078146|0.6547573208808899|null|0
TIC 389315309|8.9|7.374|8.12|8.670022010803223|42.64196014404297|K0IV/V|5184.0|-0.3049235492576642|0.8726917783533276|0.88|null|0
TIC 131196520|9.51|7.909|8.673|9.216118812561035|47.326045989990234|K0V|5119.7|-0.4289438826246786|0.7756962232870867|0.86|null|0
TIC 131235329|12.353|9.055|10.385|11.46340274810791|34.226806640625|null|3621.0|-1.3674840478926609|0.5263244814592655|0.5237173666026068|null|0
TIC 461277678|13.07|9.323|10.79|11.95545482635498|22.907873153686523|null|3458.0|-1.8118047033554832|0.3460192936861483|0.3299172607518124|null|0
TIC 242092072|9.59|7.958|8.759|9.347915649414062|42.74336242675781|K3V|4902.0|-0.5519082774220255|0.7344325090392552|0.7526204586029053|null|0
TIC 461247319|10.44|8.314|9.3|10.003039360046388|40.10472106933594|null|4450.28496996033|-0.8056009824344973|0.6653903691041978|0.69|null|0
TIC 461248973|11.058|8.155|9.39|10.34769058227539|28.388696670532227|M0|3849.0|-1.1411791805789415|0.6044595345099534|0.5914071775577469|null|0
TIC 165769727|10.62|8.098|9.227|10.027421951293944|32.39793395996094|null|4102.9912346586925|-0.9234284365608952|0.6834980001774845|0.64|null|0
TIC 30097038|10.79|8.442|9.601|10.40058708190918|40.280887603759766|null|4115.763943908304|-0.8868915423100621|0.7084447026732108|0.64|null|0
TIC 30199566|11.84|7.722|8.839|9.603615760803224|29.949556350708008|K5V|4242.15620985829|-0.8565336484428557|0.6905776321660267|0.6747138500213623|11.827325820922852|1
TIC 305743877|11.36|8.84|10.078|11.060765266418455|26.63865852355957|M0V|3815.0|-1.925424867629474|0.2494314012233599|0.4482985084686116|null|0
TIC 165636116|9.38|7.553|8.449|9.084383964538574|34.04448699951172|K3.5Vk:|4738.0|-0.6248748038233409|0.7228116274001983|0.7358366250991821|13.433771133422852|0
TIC 107288978|9.33|7.734|8.497|9.071557998657228|47.802127838134766|K2V|5049.0|-0.3564638079918135|0.8669818374370393|0.84|null|0
TIC 107289260|null|7.169|8.592|9.02385711669922|34.03746795654297|null|null|null|null|null|null|1
TIC 124618044|13.0|8.831|10.391|11.622358322143556|13.644206047058104|M4|3345.0|-2.063982920332632|0.2766106775575204|0.2501552277833925|null|0
TIC 124619518|11.895|9.126|10.302|11.223692893981934|46.42977523803711|null|3917.0|-1.0917171746131291|0.6178554963395271|0.6017218748338828|null|0
TIC 124530090|11.738|8.973|10.153|11.08419704437256|38.566505432128906|K8Vk:|3907.0|-1.1605565163200966|0.5737035856498683|0.5658658867495354|null|1
TIC 131329169|11.48|8.811|9.999|10.830066680908203|40.72669982910156|K8V|4014.397988429375|-1.021247610782232|0.6379519756920028|0.63|null|0
TIC 179829529|12.388|8.632|10.098|11.276605606079102|15.024160385131836|M3|3444.0|-1.8883967609955776|0.319394901180677|0.2989818376913407|null|0
TIC 166704463|12.495|9.264|10.548|11.598936080932615|42.08854675292969|M2.5V|3655.0|-1.292222242767753|0.5633350338345812|0.5566848542856013|null|0
TIC 179250287|9.8|7.908|8.825|9.49991226196289|35.07501220703125|K4Vk:|4567.807483740306|-0.7409702477032281|0.6803806245768698|0.72|null|1
TIC 49690546|10.848|8.607|9.643|10.390047073364258|49.4331169128418|K7V|4300.971423395817|-0.7489592136126291|0.7603961757474303|0.67|null|0
TIC 318428755|12.654|9.08|10.527|11.68185043334961|35.02545928955078|null|3543.0|-1.7656554500246922|0.3476022789954971|0.5159809788265737|null|1
TIC 204790169|10.19|8.26|9.186|9.838132858276367|44.81698226928711|K4V|4651.072776877135|-0.6761292852274784|0.7071014568062989|0.7319839596748352|10.243520736694336|1
TIC 204790171|10.23|8.227|9.154|9.798406600952148|44.863059997558594|K(V)|4679.356926822154|-0.6634027796555725|0.708890096043386|0.7233930230140686|13.214348793029783|1
TIC 191344490|9.588|7.561|8.512|9.19015884399414|33.14885711669922|K4Vk:|4737.0|-0.688683453751508|0.6718992379288411|0.76|null|0
TIC 73915480|12.788|9.709|10.98|11.991795539855955|43.58543014526367|null|3734.0|-1.372400719069296|0.492156990459397|0.4908581688118089|null|0
TIC 197901311|12.206|9.295|10.497|11.457001686096191|41.44792175292969|null|3842.0|-1.2362725668147374|0.5437529678484587|0.539807465102801|null|0
TIC 98376472|11.502|8.582|9.777|10.756874084472656|29.129417419433594|M1|3803.0|-1.252874462248057|0.5444559683145288|0.5404523960137854|null|0
TIC 98234600|9.29|7.796|8.553|9.081335067749023|48.577850341796875|K2V|5264.862140538039|-0.3654831052797005|0.7891091599888449|0.9087250232696532|null|0
TIC 392094347|10.216|7.26|8.465|9.454986572265623|16.544004440307617|M2V|3791.0|-1.2370151281637976|0.5580042566615608|0.5521389426712328|null|0
TIC 203621441|10.377|7.55|8.733|9.678329467773438|18.59354019165039|M0V|3882.0|-1.2170910544758635|0.5444977073943665|0.5400092426380961|null|0
TIC 68645284|11.238|8.425|9.738|10.669107437133787|35.548709869384766|M0|3962.0|-1.049469849319243|0.6339992991266022|0.6142237126278566|null|1
TIC 382622447|11.8|8.641|9.865|10.837231636047363|29.02220344543457|null|3819.0|-1.290746245861642|0.5168686663875371|0.5141928763224047|null|0
TIC 261989593|9.53|7.771|8.616|9.207966804504396|40.290889739990234|K1/3|4901.0|-0.5473152191900807|0.738627767519904|0.7585229277610779|13.13619613647461|1
TIC 378889925|11.5|8.849|10.008|10.842548370361328|43.83012008666992|null|4003.9586816298806|-0.9594222594947004|0.6885925833692731|0.62|null|0
TIC 405505917|12.327|8.973|10.286|11.363421440124512|35.685543060302734|M1/2|3613.0|-1.308551629624286|0.5657712918744823|0.5590774419285609|null|0
TIC 253139636|9.75|7.6|8.596|9.323586463928224|32.10243225097656|K6Vk:|4703.0|-0.7656994143597207|0.6238109303794827|0.75|null|0
TIC 442269910|9.52|7.606|8.5|9.1572847366333|31.533920288085938|K3.5Vk:|4647.564965745884|-0.7086066225216482|0.6821790769703105|0.74|null|0
TIC 406507295|9.29|7.359|8.283|8.9348783493042|43.17580032348633|null|4664.580396152716|-0.3491863072036534|1.02431687087329|0.74|null|1
TIC 985829358|10.26|null|8.802|9.675653457641602|18.221132278442383|null|3971.7577885502815|-1.245587560440765|0.5033769823362703|0.5619222521781921|5.8453521728515625|1
TIC 289499031|9.45|7.812|8.588|9.15450382232666|38.119998931884766|K0V|5028.0|-0.5835288362105243|0.6731280503694238|0.84|null|1
TIC 66930631|10.76|8.017|9.182|10.115904808044434|24.42606544494629|M0|3904.0|-1.1692954969795597|0.5688336482964046|0.5614892282414683|null|0
TIC 442790479|12.41|9.703|10.959|11.975419044494627|49.68216323852539|null|3726.0|-1.2799952272180808|0.5497551799688931|0.5448521176043365|null|0
TIC 242189360|13.003|8.721|10.382|11.695198059082031|9.93813705444336|M5e|3221.0|-2.333295221708279|0.2187880433507775|0.1881301296233457|null|0
TIC 15018300|10.71|8.465|9.471|10.195252418518066|46.955936431884766|null|4398.975230037532|-0.7357966593248366|0.7379913680472617|0.69|null|0
TIC 281036574|12.815|9.119|10.574|11.73525619506836|28.86753845214844|null|3470.0|-1.573489857026305|0.4521148445874404|0.4495119612238|null|0
TIC 35278556|10.01|8.133|9.004|9.65325164794922|43.64890670776367|K0|4666.015052845355|-0.6272754129938127|0.7432290347125682|0.7435719966888428|10.63911247253418|0
TIC 34926238|9.572|6.917|8.1|8.943901062011719|17.67511558532715|K8Vk|4002.871720004173|-0.988466757425123|0.6663093708346888|0.62|null|0
TIC 98307061|12.406|9.543|10.769|11.710125923156738|49.328102111816406|null|3880.0|-1.195465177260618|0.5588002670926745|0.5541781509784867|null|0
TIC 96811942|10.91|8.783|9.958|10.768784523010254|42.19492721557617|null|4060.719481299506|-0.9790567924638982|0.6545129903714263|0.63|null|0
TIC 22048217|12.63|9.251|10.5|11.495288848876951|42.23064422607422|null|3766.0|-1.2291673713337663|0.570569204717198|0.5632966476524807|null|0
TIC 96891272|10.58|7.953|9.122|9.959028244018556|29.77189064025879|K7Vk|4014.5649612955726|-0.9450260784526306|0.696406195333894|0.6418905854225159|null|0
TIC 280267163|12.72|8.887|10.358|11.547313690185549|19.399526596069336|M3|3418.0|-1.8086910590128311|0.3554372978251778|0.3405493330831993|null|0
TIC 15910096|11.667|9.007|10.198|11.032840728759766|44.63949966430664|K7|4018.15758899591|-1.0237611683153005|0.6349187167444488|0.63|null|0
TIC 19779016|11.93|9.031|10.243|11.15843677520752|45.4400749206543|null|3935.0|-1.0790255843355847|0.6212270806034591|0.6064149360391659|null|0
TIC 442831795|12.91|8.924|10.511|11.594213485717772|21.68961524963379|null|3532.556662218561|-1.7280068497008043|0.3651496987393475|0.3777118526718136|null|1
TIC 18713444|9.73|8.055|8.854|9.44459629058838|46.61176681518555|K3/4(III)|4945.101808231746|-0.5205923111931023|0.7481798626882173|0.7661588191986084|12.86199188232422|0
TIC 15195825|10.83|7.926|9.158|10.150089263916016|27.197185516357425|null|3786.0|-1.1311658983623485|0.6319874823831562|0.6132855403505465|null|0
TIC 14887723|10.87|8.643|9.682|10.428377151489258|43.616756439208984|null|4314.272962502874|-0.8758740200907074|0.6529807768173154|0.67|null|0
TIC 93927410|10.075|7.382|8.52|9.444339752197266|25.9854|K8Vk|4124.0|-0.8872761036040542|0.7053055151272961|0.632|null|0
TIC 94164706|8.566|8.606|9.789|10.576248168945312|42.31096649169922|K5|4146.359126490168|-0.922324885649258|0.6701258522995458|0.65|null|1
TIC 93290941|10.61|8.566|9.518|10.200572967529297|49.9197998046875|null|4537.385560010491|-0.7097054811324345|0.7148065691902067|0.7220445275306702|9.086034774780272|0
TIC 210586632|11.96|8.605|9.978|11.059164047241213|28.119647979736328|M2|3615.0|-1.389215648256504|0.5150248893182231|0.5123493409311938|null|0
TIC 392323519|9.971|7.556|8.717|9.486525535583496|34.61238479614258|K7Ve|4197.069154356302|-0.673408689781821|0.8710760033308211|0.65|null|1
TIC 68559790|12.907|8.917|10.585|11.715764999389648|18.899152755737305|M3.5|3404.922479720579|-1.851612365076798|0.3409039276222162|0.3264592939726263|null|0
TIC 457071698|14.229|9.479|10.65|11.487285614013672|45.63276672363281|null|4013.318900063541|-1.185028118940839|0.5286049731748618|0.63|null|0
TIC 262234459|9.37|7.664|8.551|9.149408340454102|40.03774642944336|K2V|4846.4|-0.5151480152213589|0.7838629277073358|0.75|6.52|0
TIC 406689794|11.572|8.793|9.951|10.874943733215332|39.741939544677734|M0|3926.0|-1.0888984837424838|0.6170250735179854|0.6017601917114006|null|0
TIC 242351760|11.728|9.15|10.29|11.197729110717772|39.11287689208984|null|3959.0|-1.1764824142668475|0.5485805861705312|0.5430840736843362|null|0
TIC 243294999|11.93|8.217|10.472|11.585132598876951|28.213706970214844|M4|3489.5006929887727|-1.481385062687404|0.4970882936344083|0.4534295108191525|null|1
TIC 243288142|12.58|9.417|10.716|11.742502212524414|49.50029373168945|null|3707.0|-1.2067368439853636|0.6042811552206931|0.5788212800681107|null|0
TIC 363622241|12.324|9.214|10.512|11.54170036315918|33.94342803955078|null|3695.0|-1.4082429811616184|0.4822833498744151|0.4807172602017956|null|0
TIC 243144193|9.51|7.203|8.3|9.097649574279783|28.8888|K5.5Vk:|4246.0|-0.6863504958042546|0.8385277069092977|0.6638956608581521|null|1
TIC 329414343|9.5|7.7|8.576|9.187299728393556|34.533267974853516|K3Vk:|4803.0|-0.6591018002472006|0.6762021876179558|0.7757613062858582|0.4995072185993194|0
TIC 329487275|9.24|7.715|8.462|9.01497745513916|45.369483947753906|G5|5139.306752880674|-0.3894278050722517|0.8056189279890642|0.7959121465682983|null|0
TIC 329409918|12.072|9.081|10.328|11.326714515686035|41.7595329284668|null|3770.0|-1.198709175791444|0.5896785856531753|0.5799785551268759|null|0
TIC 241800208|12.925|9.504|10.888|11.99001121520996|38.97247695922851|null|3567.0|-1.4630763867584908|0.4858567410870484|0.4845911294790825|null|0
TIC 241682178|12.395|7.747|9.959|11.239818572998049|16.818601608276367|null|3400.0|-1.6083831913419262|0.4523798112934611|0.448847549854981|null|1
TIC 242488496|8.92|7.279|8.103|8.671687126159668|35.5283|K0V|5069.0|-0.4549899385949387|0.7679148977523486|0.85|null|1
TIC 241655722|9.55|7.48|8.428|9.120205879211426|28.08361434936523|K4.5V|4680.0|-0.7968451218195948|0.6077687665684379|0.6948354840278625|12.933568000793455|0
TIC 242444358|12.238|8.33|9.871|11.082231521606444|15.379290580749512|M3e|3391.0|-1.783491205210217|0.3717504155708596|0.3593791201264562|null|0
TIC 242323003|9.58|8.036|8.809|9.378812789916992|49.03360748291016|K1|5005.0|-0.4535220837171227|0.789011692885032|0.7841043472290039|12.477535247802734|1
TIC 127532471|10.13|7.914|8.953|9.688095092773438|35.17038345336914|K6V|4411.0|-0.7844398219052221|0.6939986383164569|0.69|null|0
TIC 127382459|10.376|7.639|8.779|9.701462745666504|24.103422164916992|K7Vk|4103.0|-1.0609151612137793|0.5834343976249287|0.614|null|0
TIC 160635811|11.863|8.814|10.065|11.061830520629885|39.449649810791016|null|3767.0|-1.1495684365872811|0.6249959255870333|0.6024857624256765|null|1
TIC 180030300|9.03|7.097|8.002|8.661815643310547|28.18085289001465|K4Vk:|4674.0|-0.6118866051898335|0.7539315645674839|0.7678807973861694|6.152809143066406|0
TIC 243524790|11.319|8.471|9.675|10.620107650756836|33.884403228759766|M0|3876.0|-1.1199678964767563|0.610802997736936|0.5964527478064716|null|1
TIC 243472479|10.693|8.664|9.874|10.706475257873535|40.81145095825195|null|4011.487243467233|-0.9691633321435698|0.6783598692552654|0.63|null|0
TIC 243472478|11.214|8.737|9.915|10.829828262329102|40.79854202270508|null|3957.0|-1.04979923940984|0.6353615432691261|0.6158247190125561|null|0
TIC 1048330135|12.541|null|10.637|11.641409873962402|28.142446517944336|null|3449.5285837729166|-1.4921399343499626|0.5024156762596671|0.4303946259500473|null|1
TIC 243192936|9.16|7.626|8.392|8.95885944366455|40.97263717651367|K2IV/V(p)|5125.0|-0.4512039043291415|0.7545064438679969|0.7809062600135803|null|1
TIC 261275274|11.53|8.124|9.416|10.438663482666016|19.633289337158203|M1|3718.0|-1.4212413596239275|0.4692596303438578|0.4668393206963036|null|0
TIC 244901347|12.55|9.443|10.696|11.728631019592283|33.94834518432617|null|3689.0|-1.4575634857330084|0.4571445973396193|0.4540578057715324|null|0
TIC 241655136|12.9|8.926|10.502|11.70893096923828|16.919214248657227|M2|3388.0|-1.9349544864862147|0.3128157406334391|0.2914896493026903|null|0
TIC 457463263|12.452|8.86|10.284|11.424941062927246|19.552061080932617|M3|3501.0|-1.7594124978544508|0.3585602767417968|0.3441338027570042|null|0
TIC 241430822|11.765|9.081|10.241|11.16107177734375|42.14089584350586|null|3930.0|-1.128820900089995|0.5881080093728339|0.5782944382882969|null|0
TIC 241464780|11.482|8.43|9.712|10.793835639953612|28.33252716064453|null|3736.0|-1.272528272310086|0.5515371537445476|0.5449178119503321|null|0
TIC 255968209|9.93|8.034|8.905|9.533337593078612|41.86585235595703|K0/2|4810.0|-0.6272967776146258|0.6993814405702102|0.7477700114250183|10.037949562072754|0
TIC 253938157|12.4|9.067|10.418|11.487889289855955|41.38237762451172|null|3617.0|-1.2641351541017285|0.5941389854209772|0.5783780298344383|null|0
TIC 420003567|11.0|7.863|9.159|10.186349868774414|29.15987777709961|null|3714.0|-1.1192217194398644|0.66582176291734|0.6386349804862599|null|0
TIC 419909642|13.1|9.148|10.675|11.90712070465088|17.661008834838867|M3.5|3358.0|-1.9823225730486356|0.301529616057945|0.2785187073089143|null|0
TIC 241276560|11.1|8.816|9.986|10.807459831237791|46.05063247680664|null|4036.417054432593|-0.9117855698386754|0.7157606108944188|0.63|null|0
TIC 241383994|11.254|8.844|9.952|10.72854232788086|48.68268966674805|null|4310.5|-0.8999209448105585|0.636263299932355|0.7243032455444336|0.4216769933700561|0
TIC 405379901|11.312|8.962|10.056|10.827462196350098|45.80866241455078|null|4198.959779026842|-0.966805913488878|0.6208207995823865|0.66|null|0
TIC 405382067|9.11|7.661|8.366|8.891438484191895|49.46087646484375|K0V|5282.9|-0.2711923389224565|0.8735981292908876|0.8261964321136475|null|0
TIC 271946648|13.27|8.89|10.547|11.868172645568848|13.096116065979004|M4V|3227.0|-2.184691801415635|0.2586478146374221|0.2303073427138063|null|0
TIC 272909065|9.32|7.704|8.509|9.099575996398926|38.56467056274414|K2.5Vk:|4947.2|-0.543902271695062|0.7277506017130512|0.7860643863677979|6.962177753448486|0
TIC 288023229|11.98|9.2|10.373|11.296468734741213|39.86922454833984|null|3931.0|-1.1953589842666406|0.5444613617879532|0.5405348212617597|null|0
TIC 160197982|10.663|6.864|8.374|9.565008163452148|9.489614486694336|M3V(e)|3433.0|-1.646478779815248|0.4246837544180128|0.4188351895930891|null|0
TIC 168165430|12.75|9.192|10.583|11.726388931274414|33.81336212158203|null|3503.0|-1.488719183047693|0.4891170236953748|0.4879187366348288|null|0
TIC 166563483|12.157|9.378|10.564|11.498103141784668|47.4328727722168|null|3900.0|-1.1445747829016746|0.5864568175815893|0.5766279091156653|null|0
TIC 404073923|11.95|8.768|10.077|11.111061096191406|30.96940803527832|null|3694.0|-1.332234096624518|0.5266739211630652|0.5240063725837504|null|0
TIC 101824432|13.253|9.147|10.734|11.98375129699707|20.26036071777344|M3.5V|3329.0|-1.89169948265838|0.3405456312262985|0.323562946049972|null|0
TIC 49256147|12.604|8.661|10.246|11.46345043182373|30.94966506958008|M3.5|3394.0|-1.4390065057270287|0.5517288781122903|0.5478342668289674|null|0
TIC 273551241|11.542|8.673|9.89|10.849312782287598|38.66008377075195|M1|3849.0|-1.099679442446536|0.634040648399928|0.6146845731818519|null|1
TIC 23966752|11.8|8.674|10.206|11.373756408691406|35.23116683959961|dM4.5e|3462.0|-1.342957068724912|0.5922703386702384|0.5839833848510686|null|1
TIC 192771852|12.147|9.297|10.487|11.428991317749023|48.630496978759766|null|3884.0|-1.1260071908431428|0.6040746444511947|0.5906416658429706|null|0
TIC 37069130|9.87|7.991|8.861|9.510719299316406|40.319461822509766|K3V|4688.0|-0.6398854089487949|0.7256625897046918|0.7427057027816772|10.129201889038086|0
TIC 79390703|9.664|7.791|8.735|9.372056007385254|38.774532318115234|null|4533.5|-0.5948524897703956|0.817257961079641|0.7340735197067261|null|1
TIC 36853511|10.56|6.706|8.202|9.42178726196289|6.298812389373779|M3V|3396.0|-1.884957342189744|0.3297908565054528|0.3108598422423502|null|0
TIC 36950143|12.657|9.589|10.851|11.848076820373535|48.797847747802734|null|3763.0|-1.2683088773546694|0.5462981999590388|0.5423707701922708|null|0
TIC 392582741|9.39|7.802|8.569|9.129167556762695|43.33610153198242|K1V|5100.546431490428|-0.4718548080873616|0.7438610691518364|0.7941820621490479|10.271737098693848|0
